Transaction Number,Transaction Date,Property ID,Transaction Type,Transaction sub type,Registration type,Is Free Hold?,Usage,Area,Property Type,Property Sub Type,Amount,Transaction Size (sq.m),Property Size (sq.m),Room(s),Floor,Parking,Nearest Metro,Nearest Mall,Nearest Landmark,No. of Buyer,No. of Seller,Master Project,Project
"11-1075-2005","2005-04-23 00:00:00","11930","Sales","Sale","Ready","Non Free Hold","Residential","Al Satwa","Land","Residential","1150000","224.45","224.45","","","","","","","1","2","",""
"11-1076-2005","2005-04-23 00:00:00","88592","Sales","Sale","Ready","Non Free Hold","Residential","Al Aweer Second","Land","Agricultural","7622482","50582.25","50582.25","","","","","","","2","1","",""
"11-1077-2005","2005-04-23 00:00:00","55356","Sales","Sale","Ready","Non Free Hold","Residential","Al Twar Third","Land","Residential","5000000","3716.12","3716.12","","","","Etisalat Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-1078-2005","2005-04-24 00:00:00","54211","Sales","Sale","Ready","Non Free Hold","Commercial","Al Mararr","Land","Commercial","3700000","237.09","237.09","","","","Palm Deira Metro Stations","Dubai Mall","Dubai International Airport","4","3","",""
"11-1079-2005","2005-04-24 00:00:00","28422","Sales","Sale","Ready","Non Free Hold","Residential","Mirdif","Land","Residential","1350000","696.77","696.77","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-108-2005","2005-01-10 00:00:00","74724","Sales","Sale","Ready","Non Free Hold","Residential","Al Waheda","Land","Residential","1600000","594.58","594.58","","","","Abu Hail Metro Station","","Dubai International Airport","1","1","",""
"11-1080-2005","2005-04-24 00:00:00","21627","Sales","Sale","Ready","Non Free Hold","Commercial","Port Saeed","Land","Commercial","29000000","3716.12","3716.12","","","","Deira City Centre","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-1081-2005","2005-04-25 00:00:00","88173","Sales","Sale","Ready","Non Free Hold","Residential","Al Rashidiya","Land","Residential","670000","268.3","268.3","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","2","1","",""
"11-1082-2005","2005-04-25 00:00:00","60880","Sales","Sale","Ready","Non Free Hold","Residential","Al Twar Third","Land","Residential","1950000","1393.55","1393.55","","","","Etisalat Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-1083-2005","2005-04-25 00:00:00","29675","Sales","Sale","Ready","Non Free Hold","Residential","Mirdif","Land","Residential","6250000","1393.55","1393.55","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-1084-2005","2005-04-25 00:00:00","82584","Sales","Sale","Ready","Non Free Hold","Residential","Al Saffa Second","Land","Residential","3900000","1347.09","1347.09","","","","Noor Bank Metro Station","Mall of the Emirates","Burj Al Arab","1","1","",""
"11-1085-2005","2005-04-25 00:00:00","71175","Sales","Sale","Ready","Non Free Hold","Residential","Muhaisanah Third","Land","Residential","1155000","1393.55","1393.55","","","","Al Qusais Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-1086-2005","2005-04-25 00:00:00","64284","Sales","Sale","Ready","Non Free Hold","Residential","Hor Al Anz","Land","Residential","1200000","224.36","224.36","","","","Abu Hail Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-1087-2005","2005-04-25 00:00:00","46956","Sales","Sale","Ready","Non Free Hold","Residential","Al Satwa","Land","Residential","1300000","232.26","232.26","","","","","","","1","1","",""
"11-1088-2005","2005-04-25 00:00:00","28224","Sales","Sale","Ready","Non Free Hold","Residential","Mirdif","Land","Residential","3000000","1393.55","1393.55","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-1089-2005","2005-04-25 00:00:00","35007","Sales","Sale","Ready","Non Free Hold","Commercial","Al Dhagaya","Land","Commercial","2420000","268.3","268.3","","","","Palm Deira Metro Stations","Dubai Mall","Dubai International Airport","1","7","",""
"11-109-2005","2005-01-10 00:00:00","87569","Sales","Sale","Ready","Non Free Hold","Commercial","Al Muteena","Land","Commercial","2000000","463.86","463.86","","","","Salah Al Din Metro Station","Dubai Mall","Dubai International Airport","1","1","",""
"11-1090-2005","2005-04-25 00:00:00","75573","Sales","Sale","Ready","Non Free Hold","Commercial","Al Mararr","Land","Commercial","6500000","203.46","203.46","","","","Palm Deira Metro Stations","Dubai Mall","Dubai International Airport","1","1","",""
"11-1091-2005","2005-04-26 00:00:00","77110","Sales","Sale","Ready","Non Free Hold","Residential","Al Rashidiya","Land","Residential","950000","334.45","380.9","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-1092-2005","2005-04-26 00:00:00","82188","Sales","Sale","Ready","Non Free Hold","Residential","Jumeirah Third","Land","Residential","15767680","4126.38","1025.09","","","","Noor Bank Metro Station","Dubai Mall","Burj Khalifa","1","1","",""
"11-1093-2005","2005-04-26 00:00:00","61089","Sales","Sale","Ready","Non Free Hold","Residential","Al Barsha Second","Land","Residential","2072000","1374.96","1374.96","","","","Sharaf Dg Metro Station","Mall of the Emirates","Burj Al Arab","1","15","",""
"11-1094-2005","2005-04-26 00:00:00","261717","Sales","Sale","Ready","Free Hold","Residential","Nad Al Shiba","Land","Residential","30000000","278744.12","285118.89","","","","","","","1","1","",""
"11-1095-2005","2005-04-26 00:00:00","21435","Sales","Sale","Ready","Non Free Hold","Residential","Port Saeed","Land","Residential","6700000","1103.22","1103.22","","","","Al Rigga Metro Station","Dubai Mall","Dubai International Airport","1","19","",""
"11-1096-2005","2005-04-26 00:00:00","55685","Sales","Sale","Ready","Non Free Hold","Commercial","Hor Al Anz","Land","Commercial","800000","166.18","166.18","","","","Abu Baker Al Siddique Metro Station","City Centre Mirdif","Dubai International Airport","2","2","",""
"11-1097-2005","2005-04-26 00:00:00","79043381","Sales","Sale","Ready","Non Free Hold","Commercial","Burj Khalifa","Land","Commercial","90000000","1393.55","1393.55","","","","","","","1","1","",""
"11-1098-2005","2005-04-26 00:00:00","82532","Sales","Sale","Ready","Non Free Hold","Residential","Al Saffa First","Land","Residential","3744400","1374.96","1393.55","","","","Noor Bank Metro Station","Dubai Mall","Downtown Dubai","1","1","",""
"11-1099-2005","2005-04-26 00:00:00","4099","Sales","Sale","Ready","Non Free Hold","Commercial","Al Karama","Land","Commercial","1800000","211.35","422.7","","","","ADCB Metro Station","Dubai Mall","Burj Khalifa","1","8","",""
"11-11-2005","2005-01-02 00:00:00","76093","Sales","Sale","Ready","Non Free Hold","Residential","Al Qusais Second","Land","Residential","830412","1428.66","1428.66","","","","Al Qusais Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-110-2005","2005-01-10 00:00:00","88375","Sales","Sale","Ready","Non Free Hold","Residential","Al Warqa First","Land","","9465600","4396.91","4396.91","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","2","20","",""
"11-1100-2005","2005-04-26 00:00:00","90607","Sales","Sale","Ready","Non Free Hold","Commercial","Al Barsha First","Land","Commercial","3422069","1114.93","1114.93","","","","Sharaf Dg Metro Station","Mall of the Emirates","Burj Al Arab","1","1","",""
"11-1101-2005","2005-04-26 00:00:00","92136","Sales","Sale","Ready","Non Free Hold","Commercial","Al Barsha First","Land","Commercial","3140988","1114.84","1114.84","","","","Sharaf Dg Metro Station","Mall of the Emirates","Burj Al Arab","1","1","",""
"11-1102-2005","2005-04-26 00:00:00","37958","Sales","Sale","Ready","Non Free Hold","Commercial","Hor Al Anz","Land","Commercial","850000","188.22","188.22","","","","Abu Baker Al Siddique Metro Station","","Dubai International Airport","2","1","",""
"11-1103-2005","2005-04-26 00:00:00","87858","Sales","Sale","Ready","Non Free Hold","Residential","Al Karama","Land","Residential","12625200","1675.6","1675.6","","","","Oud Metha Metro Station","Dubai Mall","Dubai International Airport","1","1","",""
"11-1104-2005","2005-04-26 00:00:00","81087","Sales","Sale","Ready","Non Free Hold","Commercial","Naif","Land","Commercial","2450000","125.2","125.14","","","","","","","1","1","",""
"11-1105-2005","2005-04-26 00:00:00","84058","Sales","Sale","Ready","Non Free Hold","Residential","Um Suqaim Second","Land","Residential","13500000","1844.12","1844.12","","","","Noor Bank Metro Station","Mall of the Emirates","Burj Al Arab","1","2","",""
"11-1106-2005","2005-04-26 00:00:00","56033","Sales","Sale","Ready","Non Free Hold","Residential","Al Rashidiya","Land","Residential","1550000","929.03","929.03","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","1","2","",""
"11-1107-2005","2005-04-27 00:00:00","49298","Sales","Sale","Ready","Non Free Hold","Residential","Al Barsha Third","Land","Residential","4000000","1393.55","1393.55","","","","Sharaf Dg Metro Station","Mall of the Emirates","Burj Al Arab","1","1","",""
"11-1108-2005","2005-04-27 00:00:00","80640","Sales","Sale","Ready","Free Hold","Commercial","Al Safouh First","Land","Commercial","35591497","5087.01","5087.01","","","","Dubai Internet City","Mall of the Emirates","Burj Al Arab","1","1","",""
"11-1109-2005","2005-04-27 00:00:00","29464","Sales","Sale","Ready","Non Free Hold","Residential","Mirdif","Land","Residential","1450000","696.77","696.77","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-111-2005","2005-01-10 00:00:00","55004","Sales","Sale","Ready","Non Free Hold","Residential","Hor Al Anz","Land","Residential","840000","232.26","232.26","","","","Abu Hail Metro Station","","Dubai International Airport","1","1","",""
"11-1110-2005","2005-04-27 00:00:00","8342","Sales","Sale","Ready","Non Free Hold","Residential","Al Satwa","Land","Residential","1150000","232.26","232.26","","","","","","","1","1","",""
"11-1111-2005","2005-04-27 00:00:00","34947","Sales","Sale","Ready","Non Free Hold","Commercial","Al Dhagaya","Land","Commercial","2320000","71.63","71.63","","","","Palm Deira Metro Stations","Dubai Mall","Dubai International Airport","1","1","",""
"11-1112-2005","2005-04-27 00:00:00","80635","Sales","Sale","Ready","Free Hold","Commercial","Al Safouh Second","Land","Commercial","80000000","6368.24","6368.24","","","","Dubai Internet City","Mall of the Emirates","Burj Al Arab","4","1","",""
"11-1113-2005","2005-04-30 00:00:00","30448","Sales","Sale","Ready","Non Free Hold","Residential","Mirdif","Land","Residential","1550000","696.77","696.77","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-1114-2005","2005-04-30 00:00:00","69482","Sales","Sale","Ready","Non Free Hold","Residential","Al Mararr","Land","Residential","6520500","403.85","403.85","","","","Baniyas Square Metro Station","Dubai Mall","Dubai International Airport","1","46","",""
"11-1115-2005","2005-04-30 00:00:00","59186","Sales","Sale","Ready","Non Free Hold","Residential","Hor Al Anz","Land","Residential","550000","97.55","97.55","","","","Abu Baker Al Siddique Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-1116-2005","2005-04-30 00:00:00","29523","Sales","Sale","Ready","Non Free Hold","Residential","Mirdif","Land","Residential","3350000","929.03","929.03","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-1117-2005","2005-04-30 00:00:00","28684","Sales","Sale","Ready","Non Free Hold","Residential","Mirdif","Land","Residential","2000000","696.77","696.77","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-1118-2005","2005-04-30 00:00:00","80815","Sales","Sale","Ready","Non Free Hold","Residential","Al Barsha Third","Land","Residential","14100000","5574.18","2787.09","","","","","","","1","1","",""
"11-1119-2005","2005-04-30 00:00:00","56850","Sales","Sale","Ready","Non Free Hold","Residential","Um Suqaim Second","Land","Residential","8300000","1989.1","1989.1","","","","","","","1","11","",""
"11-112-2005","2005-01-10 00:00:00","90603","Sales","Sale","Ready","Non Free Hold","Commercial","Al Barsha First","Land","Commercial","6840570","1114.93","1114.93","","","","Sharaf Dg Metro Station","Mall of the Emirates","Burj Al Arab","1","1","",""
"11-1120-2005","2005-04-30 00:00:00","57285","Sales","Sale","Ready","Non Free Hold","Residential","Jumeirah First","Land","Residential","1000000","232.26","232.26","","","","Trade Centre Metro Station","Dubai Mall","Burj Khalifa","8","2","",""
"11-1121-2005","2005-04-30 00:00:00","69868","Sales","Sale","Ready","Non Free Hold","Residential","Al Barsha Second","Land","Residential","2400000","1393.55","1393.55","","","","First Abu Dhabi Bank Metro Station","Mall of the Emirates","Burj Al Arab","1","1","",""
"11-1122-2005","2005-04-30 00:00:00","60423","Sales","Sale","Ready","Non Free Hold","Commercial","Al Barsha First","Land","Commercial","13192200","1361.77","1361.77","","","","Sharaf Dg Metro Station","Mall of the Emirates","Burj Al Arab","2","20","",""
"11-1123-2005","2005-04-30 00:00:00","71709","Sales","Sale","Ready","Non Free Hold","Residential","Al Twar Third","Land","Residential","1787100","1495.74","1495.74","","","","Etisalat Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-1124-2005","2005-05-01 00:00:00","8482","Sales","Sale","Ready","Non Free Hold","Residential","Al Satwa","Land","Residential","1500000","238.48","238.48","","","","","","","1","2","",""
"11-1125-2005","2005-05-01 00:00:00","25369","Sales","Sale","Ready","Non Free Hold","Residential","Al Baraha","Land","Residential","2900000","198.16","198.16","","","","Salah Al Din Metro Station","Dubai Mall","Dubai International Airport","2","1","",""
"11-1126-2005","2005-05-01 00:00:00","90992","Sales","Sale","Ready","Non Free Hold","Commercial","Al Barsha First","Land","Commercial","9489550","928.01","928.01","","","","Sharaf Dg Metro Station","Mall of the Emirates","Burj Al Arab","1","1","",""
"11-1127-2005","2005-05-01 00:00:00","30224","Sales","Sale","Ready","Non Free Hold","Residential","Mirdif","Land","Residential","1162500","696.77","696.77","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-1128-2005","2005-05-01 00:00:00","90990","Sales","Sale","Ready","Non Free Hold","Commercial","Al Barsha First","Land","Commercial","14536800","1500.57","144.93","","","","","","","1","1","",""
"11-1129-2005","2005-05-01 00:00:00","7727","Sales","Sale","Ready","Non Free Hold","Residential","Al Satwa","Land","Residential","1100000","232.26","232.26","","","","","","","1","1","",""
"11-113-2005","2005-01-10 00:00:00","90038","Sales","Sale","Ready","Non Free Hold","Commercial","Al Barsha First","Land","Commercial","3425772","1170.58","1170.58","","","","Sharaf Dg Metro Station","Mall of the Emirates","Burj Al Arab","1","1","",""
"11-1130-2005","2005-05-01 00:00:00","90004","Sales","Sale","Ready","Non Free Hold","Residential","Mirdif","Land","Residential","1811250","961.55","961.55","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-1131-2005","2005-05-01 00:00:00","66985","Sales","Sale","Ready","Non Free Hold","Residential","Muhaisanah First","Land","Residential","2169705","2121.81","2121.81","","","","","","","1","1","",""
"11-1132-2005","2005-05-01 00:00:00","64143","Sales","Sale","Ready","Non Free Hold","Residential","Al Mezhar Second","Land","Residential","2316600","1839.48","1839.48","","","","Etisalat Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-1133-2005","2005-05-01 00:00:00","88145","Sales","Sale","Ready","Non Free Hold","Residential","Al Mezhar First","Land","Residential","1400000","1393.55","1393.55","","","","Etisalat Metro Station","City Centre Mirdif","Dubai International Airport","1","7","",""
"11-1134-2005","2005-05-02 00:00:00","73383","Sales","Sale","Ready","Non Free Hold","Residential","Mirdif","Land","Residential","2325000","1393.55","1393.55","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
