Transaction Number,Transaction Date,Property ID,Transaction Type,Transaction sub type,Registration type,Is Free Hold?,Usage,Area,Property Type,Property Sub Type,Amount,Transaction Size (sq.m),Property Size (sq.m),Room(s),Floor,Parking,Nearest Metro,Nearest Mall,Nearest Landmark,No. of Buyer,No. of Seller,Master Project,Project
"9-130-2000","2000-10-08 00:00:00","60108","Gifts","Grant","Ready","Non Free Hold","Residential","Al Rashidiya","Land","Residential","900000","929.03","929.03","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"9-132-2000","2000-10-22 00:00:00","52381","Gifts","Grant","Ready","Non Free Hold","Residential","Jumeirah First","Land","Residential","5000000","2170.96","2170.96","","","","Buj Khalifa Dubai Mall Metro Station","Dubai Mall","Burj Khalifa","0","0","",""
"9-133-2000","2000-10-22 00:00:00","61348","Gifts","Grant","Ready","Non Free Hold","Commercial","Al Musalla (Dubai)","Land","Commercial","8500000","1565.14","1565.14","","","","","","","0","0","",""
"9-134-2000","2000-10-29 00:00:00","61195","Gifts","Grant","Ready","Non Free Hold","Residential","Al Mezhar First","Land","Residential","300000","390.19","390.19","","","","","","","0","0","",""
"9-135-2000","2000-10-30 00:00:00","28695","Gifts","Grant","Ready","Non Free Hold","Residential","Mirdif","Land","Residential","525000","1393.55","1393.55","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"9-136-2000","2000-10-30 00:00:00","28692","Gifts","Grant","Ready","Non Free Hold","Residential","Mirdif","Land","Residential","525000","1393.55","1393.55","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"9-137-2000","2000-10-31 00:00:00","78601","Gifts","Grant","Ready","Non Free Hold","Residential","Al Khabeesi","Land","Residential","400000","193.42","193.42","","","","","","","0","0","",""
"9-138-2000","2000-10-31 00:00:00","60319","Gifts","Grant","Ready","Non Free Hold","Residential","Jumeirah First","Land","","2000000","820.43","820.43","","","","Trade Centre Metro Station","Dubai Mall","Burj Khalifa","0","0","",""
"9-139-2000","2000-10-31 00:00:00","61319","Gifts","Grant","Ready","Non Free Hold","Residential","Jumeirah Third","Land","Residential","2978200","2766.84","2766.84","","","","Noor Bank Metro Station","Dubai Mall","Burj Al Arab","0","0","",""
"9-140-2000","2000-11-01 00:00:00","28559","Gifts","Grant","Ready","Non Free Hold","Residential","Mirdif","Land","Residential","1254640","2914","2914","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"9-141-2000","2000-11-04 00:00:00","61492","Gifts","Grant","Ready","Non Free Hold","Residential","Al Mezhar","Land","Residential","375000","1393.55","1393.55","","","","","","","0","0","",""
"9-142-2000","2000-11-05 00:00:00","61419","Gifts","Grant","Ready","Non Free Hold","Residential","Um Suqaim","Land","Residential","1050000","1393.55","1393.55","","","","","","","0","0","",""
"9-143-2000","2000-11-06 00:00:00","58680","Gifts","Grant","Ready","Non Free Hold","Residential","Al Mezhar First","Land","Residential","450000","1393.55","1393.55","","","","Etisalat Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"9-144-2000","2000-11-11 00:00:00","61694","Gifts","Grant","Ready","Non Free Hold","Commercial","Burj Khalifa","Land","Commercial","14000000","4645.15","4645.15","","","","","","","0","0","",""
"9-145-2000","2000-11-13 00:00:00","48648","Gifts","Grant","Ready","Non Free Hold","Residential","Al Twar Third","Land","Residential","1116000","3455.99","3455.99","","","","Etisalat Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"9-146-2000","2000-11-13 00:00:00","38562","Gifts","Grant","Ready","Non Free Hold","Commercial","Abu Hail","Land","Commercial","1032880","1199.47","1199.47","","","","Abu Baker Al Siddique Metro Station","","Dubai International Airport","0","0","",""
"9-147-2000","2000-11-15 00:00:00","61520","Gifts","Grant","Ready","Non Free Hold","Residential","Al Barsha","Land","Residential","584000","1356.38","1356.38","","","","","","","0","0","",""
"9-149-2000","2000-11-25 00:00:00","57511","Gifts","Grant","Ready","Non Free Hold","Residential","Muhaisanah First","Land","Residential","360000","1114.84","1114.84","","","","Etisalat Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"9-150-2000","2000-11-27 00:00:00","28692","Gifts","Grant","Ready","Non Free Hold","Residential","Mirdif","Land","Residential","525000","1393.55","1393.55","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"9-151-2000","2000-11-28 00:00:00","9549","Gifts","Grant","Ready","Non Free Hold","Residential","Al Satwa","Land","Residential","600000","232.26","232.25","","","","","","","0","0","",""
"9-152-2000","2000-11-28 00:00:00","52099","Gifts","Grant","Ready","Non Free Hold","Residential","Al Goze First","Land","Residential","350000","929.03","929.03","","","","Noor Bank Metro Station","Dubai Mall","Downtown Dubai","0","0","",""
"9-153-2000","2000-12-06 00:00:00","17335","Gifts","Grant","Ready","Non Free Hold","Residential","Nad Al Hamar","Land","Residential","450000","1393.55","1393.55","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"9-154-2000","2000-12-10 00:00:00","61835","Gifts","Grant","Ready","Non Free Hold","Residential","Nad Rashid","Land","Residential","600000","594.58","594.58","","","","","","","0","0","",""
"9-155-2000","2000-12-11 00:00:00","28630","Gifts","Grant","Ready","Non Free Hold","Residential","Mirdif","Land","Residential","406560","1079.16","1079.16","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"9-156-2000","2000-12-11 00:00:00","57473","Gifts","Grant","Ready","Non Free Hold","Commercial","Al Mezhar First","Land","Commercial","2400000","7432.24","7432.24","","","","Etisalat Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"9-300015-2000","2000-03-13 00:00:00","57811","Gifts","Grant","Ready","Non Free Hold","Residential","Al Mezhar Second","Land","Residential","450000","929.03","1858.06","","","","Etisalat Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"9-300036-2000","2000-05-21 00:00:00","58615","Gifts","Grant","Ready","Non Free Hold","Residential","Hor Al Anz","Land","Residential","500000","314.2","942.59","","","","Abu Baker Al Siddique Metro Station","","Dubai International Airport","0","0","",""
"9-300037-2000","2000-05-24 00:00:00","2109","Gifts","Grant","Ready","Non Free Hold","Residential","Mankhool","Land","","200000","154.84","930.24","","","","ADCB Metro Station","Dubai Mall","Burj Khalifa","0","0","",""
"9-300040-2000","2000-06-07 00:00:00","83383","Gifts","Grant","Ready","Non Free Hold","Residential","Al Twar First","Land","Residential","562500","696.77","929.03","","","","Al Nahda Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"9-300042-2000","2000-06-24 00:00:00","59803","Gifts","Grant","Ready","Non Free Hold","Residential","Um Suqaim","Land","Residential","598500","794.32","1588.64","","","","","","","0","0","",""
"9-300045-2000","2000-06-27 00:00:00","59259","Gifts","Grant","Ready","Non Free Hold","Residential","Muhaisanah Third","Land","Residential","98438","365.81","1393.55","","","","Etisalat Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"9-300046-2000","2000-06-27 00:00:00","59166","Gifts","Grant","Ready","Non Free Hold","Commercial","Eyal Nasser","Land","Commercial","333907","36.05","215.91","","","","Baniyas Square Metro Station","Dubai Mall","Dubai International Airport","0","0","",""
"9-300048-2000","2000-07-05 00:00:00","52244","Gifts","Grant","Ready","Non Free Hold","Commercial","Al Karama","Land","Commercial","1750000","464.52","929.03","","","","Burjuman Metro Station","Dubai Mall","Dubai International Airport","0","0","",""
"9-300051-2000","2000-07-09 00:00:00","59715","Gifts","Grant","Ready","Non Free Hold","Commercial","Al Murqabat","Land","Commercial","17500000","590.72","1181.45","","","","Al Rigga Metro Station","Dubai Mall","Dubai International Airport","0","0","",""
"9-300053-2000","2000-07-19 00:00:00","60142","Gifts","Grant","Ready","Non Free Hold","Commercial","Al-Murar Qadeem","Land","Commercial","404000","93.83","187.66","","","","","","","0","0","",""
"9-300055-2000","2000-09-18 00:00:00","58126","Gifts","Grant","Ready","Non Free Hold","Residential","Al Satwa","Land","Residential","500000","77.42","232.26","","","","","","","0","0","",""
"9-300056-2000","2000-09-25 00:00:00","61111","Gifts","Grant","Ready","Non Free Hold","Residential","Um Suqaim","Land","Residential","487500","696.77","1393.55","","","","","","","0","0","",""
"9-300057-2000","2000-09-26 00:00:00","16809","Gifts","Grant","Ready","Non Free Hold","Residential","Nad Al Hamar","Land","Residential","107800","455.22","910.45","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"9-300058-2000","2000-09-27 00:00:00","38029","Gifts","Grant","Ready","Non Free Hold","Residential","Abu Hail","Land","Residential Flats","494000","176.52","232.26","","","","Abu Baker Al Siddique Metro Station","","Dubai International Airport","0","0","",""
"9-300060-2000","2000-10-02 00:00:00","60995","Gifts","Grant","Ready","Non Free Hold","Residential","Al Twar Second","Land","Residential","1250000","1858.06","1858.06","","","","Al Qusais Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"9-300062-2000","2000-10-14 00:00:00","57298","Gifts","Grant","Ready","Non Free Hold","Residential","Al Mezhar First","Land","Residential","568706","1219.35","1393.55","","","","Etisalat Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"9-300063-2000","2000-10-14 00:00:00","50473","Gifts","Grant","Ready","Non Free Hold","Residential","Nad Al Hamar","Land","Residential","58583","181.42","1374.96","","","","","","","0","0","",""
"9-300064-2000","2000-10-15 00:00:00","60890","Gifts","Grant","Ready","Non Free Hold","Residential","Al Twar Second","Land","Residential","189568.75","284.52","975.48","","","","Airport Free Zone","City Centre Mirdif","Dubai International Airport","0","0","",""
"9-300065-2000","2000-10-22 00:00:00","17268","Gifts","Grant","Ready","Non Free Hold","Residential","Nad Al Hamar","Land","Residential","62500","232.26","1393.55","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"9-300066-2000","2000-10-28 00:00:00","60922","Gifts","Grant","Ready","Non Free Hold","Commercial","Naif","Land","Commercial","826370","35.61","366.32","","","","Baniyas Square Metro Station","Dubai Mall","Dubai International Airport","0","0","",""
"9-300067-2000","2000-10-28 00:00:00","33550","Gifts","Grant","Ready","Non Free Hold","Commercial","Al Sabkha","Land","Commercial","194428","6.81","70.05","","","","Baniyas Square Metro Station","Dubai Mall","Dubai International Airport","0","0","",""
"9-300068-2000","2000-10-28 00:00:00","60919","Gifts","Grant","Ready","Non Free Hold","Commercial","Al Dhagaya","Land","Commercial","388888","38.34","682.28","","","","Palm Deira Metro Stations","Dubai Mall","Dubai International Airport","0","0","",""
"9-300069-2000","2000-10-28 00:00:00","60921","Gifts","Grant","Ready","Non Free Hold","Commercial","Al Ras","Land","Commercial","194446","5.53","57.14","","","","Al Ras Metro Station","Dubai Mall","Dubai International Airport","0","0","",""
"9-300070-2000","2000-10-30 00:00:00","61312","Gifts","Grant","Ready","Non Free Hold","Residential","Al Rashidiya","Land","Residential","314985","510.97","1187.11","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"9-300071-2000","2000-11-05 00:00:00","57411","Gifts","Grant","Ready","Non Free Hold","Residential","Al Manara","Land","Residential","500000","774.19","929.03","","","","Noor Bank Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"9-300072-2000","2000-11-06 00:00:00","17311","Gifts","Grant","Ready","Non Free Hold","Residential","Nad Al Hamar","Land","Residential","277509","1031.26","1250.01","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"9-300073-2000","2000-11-15 00:00:00","83908","Gifts","Grant","Ready","Non Free Hold","Residential","Um Suqaim","Land","Residential","700000","386.48","594.58","","","","","","","0","0","",""
"9-300074-2000","2000-11-15 00:00:00","61321","Gifts","Grant","Ready","Non Free Hold","Residential","Al Manara","Land","Residential","550000","929.03","1393.55","","","","First Abu Dhabi Bank Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"9-300075-2000","2000-11-19 00:00:00","83383","Gifts","Grant","Ready","Non Free Hold","Residential","Al Twar First","Land","Residential","187500","232.26","929.03","","","","Al Nahda Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"9-300076-2000","2000-11-19 00:00:00","55865","Gifts","Grant","Ready","Non Free Hold","Residential","Al Rashidiya","Land","Residential","600000","1381.37","1381.37","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"9-300077-2000","2000-12-13 00:00:00","61800","Gifts","Grant","Ready","Non Free Hold","Residential","Al Mezhar Second","Land","Residential","99999.6","309.68","1858.06","","","","Etisalat Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"9-43-2000","2000-04-24 00:00:00","29101","Gifts","Grant","Ready","Non Free Hold","Residential","Mirdif","Land","Residential","800000","696.77","696.77","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"9-44-2000","2000-04-24 00:00:00","62873","Gifts","Grant","Ready","Non Free Hold","Residential","Nad Rashid","Land","Residential","1736000","2593.39","2593.39","","","","","","","0","0","",""
"9-56-2000","2000-05-17 00:00:00","52751","Gifts","Grant","Ready","Non Free Hold","Residential","Al Mezhar First","Land","Residential","375000","1393.55","1393.55","","","","Etisalat Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"9-64-2000","2000-05-21 00:00:00","59415","Gifts","Grant","Ready","Non Free Hold","Residential","Hor Al Anz East","Land","Residential","1400000","836.13","836.13","","","","","","","0","0","",""
"9-69-2000","2000-05-30 00:00:00","59388","Gifts","Grant","Ready","Non Free Hold","Residential","Um Suqaim","Land","Residential","978000","1514.32","1514.32","","","","","","","0","0","",""
"9-78-2000","2000-06-21 00:00:00","25402","Gifts","Grant","Ready","Non Free Hold","Residential","Al Baraha","Land","Residential","650000","278.71","278.71","","","","","","","0","0","",""
"9-81-2000","2000-06-25 00:00:00","25407","Gifts","Grant","Ready","Non Free Hold","Residential","Al Baraha","Land","Residential","450000","278.71","278.71","","","","","","","0","0","",""
"9-82-2000","2000-06-25 00:00:00","25403","Gifts","Grant","Ready","Non Free Hold","Residential","Al Baraha","Land","Residential","400000","278.71","278.71","","","","","","","0","0","",""
"9-84-2000","2000-06-28 00:00:00","30565","Gifts","Grant","Ready","Non Free Hold","Residential","Mirdif","Land","Residential","950000","1189.44","1189.44","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"9-88-2000","2000-07-05 00:00:00","83806","Gifts","Grant","Ready","Non Free Hold","Residential","Al Rashidiya","Land","Residential","500000","208.2","208.2","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"9-91-2000","2000-07-10 00:00:00","269948","Gifts","Grant","Ready","Non Free Hold","Commercial","Um Ramool","Land","Industrial","28441910","46451.5","46451.5","","","","","","","0","0","",""
